SOXL  230303P00018000
SOXL  230303P00020000
SOXL  230303P00020000
SOXL  230310C00013000
SOXL  230310C00013000
SOXL  230310P00011000
SOXL  230310P00011000
SOXL  230310P00011000
SOXL  230310P00011000
SOXL  230310P00013500
SOXL  230310P00013500
SOXL  230310P00014000
SOXL  230310P00014000
SOXL  230310P00014000
SOXL  230310P00014000
SOXL  230310P00014000
SOXL  230310P00014000
SOXL  230310P00014000
SOXL  230310P00014500
SOXL  230310P00014500
SOXL  230310P00015000
SOXL  230310P00015000
SOXL  230310P00015000
SOXL  230310P00015000
SOXL  230310P00015000
SOXL  230310P00015000
SOXL  230310P00015500
SOXL  230310P00015500
SOXL  230310P00015500
SOXL  230310P00015500
SOXL  230310P00015500
SOXL  230310P00015500
SOXL  230310P00015500
SOXL  230310P00016000
SOXL  230310P00016000
SOXL  230310P00016000
SOXL  230310P00016000
SOXL  230310P00016000
SOXL  230310P00016500
SOXL  230310P00016500
SOXL  230310P00016500
SOXL  230310P00016500
SOXL  230310P00016500
SOXL  230310P00016500
SOXL  230310P00017000
SOXL  230310P00017000
SOXL  230317C00014500
SOXL  230317C00014500
SOXL  230317C00014500
SOXL  230317C00014500
SOXL  230317C00015000
SOXL  230317C00015000
SOXL  230317C00015500
SOXL  230317C00015500
SOXL  230317C00015500
SOXL  230317C00015500
SOXL  230317P00009000
SOXL  230317P00009000
SOXL  230317P00009000
SOXL  230317P00009000
SOXL  230317P00012000
SOXL  230317P00012000
SOXL  230317P00012000
SOXL  230317P00012000
SOXL  230317P00013000
SOXL  230317P00013000
SOXL  230317P00014000
SOXL  230317P00014000
SOXL  230317P00014500
SOXL  230317P00014500
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015000
SOXL  230317P00015500
SOXL  230317P00015500
SOXL  230317P00016000
SOXL  230317P00016000
SOXL  230317P00016000
SOXL  230317P00019000
SOXL  230317P00019000
SOXL  230324C00013500
SOXL  230324C00013500
SOXL  230324C00013500
SOXL  230324C00013500
SOXL  230324C00013500
SOXL  230324C00014500
SOXL  230324C00014500
SOXL  230324C00014500
SOXL  230324C00014500
SOXL  230324C00014500
SOXL  230324C00016500
SOXL  230324C00016500
SOXL  230324P00014500
SOXL  230324P00014500
SOXL  230324P00016500
SOXL  230324P00016500
SOXL  230331C00015500
SOXL  230331C00015500
SOXL  230331C00016500
SOXL  230331C00016500
SOXL  230331C00017000
SOXL  230331C00017000
SOXL  230331C00018000
SOXL  230331C00018000
SOXL  230331C00018500
SOXL  230331C00018500
SOXL  230331P00009500
SOXL  230331P00009500
SOXL  230331P00011000
SOXL  230331P00011000
SOXL  230331P00012000
SOXL  230331P00012000
SOXL  230331P00014500
SOXL  230331P00014500
SOXL  230331P00015500
SOXL  230331P00015500
SOXL  230331P00016000
SOXL  230331P00016000
SOXL  230331P00016000
SOXL  230331P00016000
SOXL  230331P00016500
SOXL  230331P00016500
SOXL  230331P00017000
SOXL  230331P00017000
SOXL  230331P00017500
SOXL  230331P00017500
SOXL  230406C00019500
SOXL  230406C00019500
SOXL  230406C00020000
SOXL  230406C00020000
SOXL  230406P00013500
SOXL  230406P00013500
SOXL  230406P00015000
SOXL  230406P00015000
SOXL  230414P00014000
SOXL  230414P00014000
SOXL  230428C00013500
SOXL  230428C00013500
SOXL  230428C00014000
SOXL  230428C00014000
SOXL  230428C00018000
SOXL  230428C00018000
SOXL  230428C00021000
SOXL  230428C00021000
SOXL  230428P00012500
SOXL  230428P00012500
SOXL  230428P00012500
SOXL  230428P00013000
SOXL  230428P00013000
SOXL  230428P00013000
SOXL  230428P00013000
SOXL  230428P00013000
SOXL  230428P00013500
SOXL  230428P00013500
SOXL  230428P00013500
SOXL  230428P00013500
SOXL  230428P00014000
SOXL  230428P00014000
SOXL  230428P00014000
SOXL  230428P00014000
SOXL  230428P00014000
SOXL  230428P00014000
SOXL  230505C00014000
SOXL  230505C00014000
SOXL  230505P00012000
SOXL  230505P00012000
SOXL  230505P00013500
SOXL  230505P00014000
SOXL  230505P00014000
SOXL  230505P00014500
SOXL  230505P00014500
SOXL  230512P00013500
SOXL  230512P00013500
SOXL  230519C00011000
SOXL  230519C00011000
SOXL  230519C00011000
SOXL  230519C00012000
SOXL  230519C00012000
SOXL  230519C00015000
SOXL  230519C00015000
SOXL  230519C00015000
SOXL  230519C00015000
SOXL  230519C00016000
SOXL  230519C00016000
SOXL  230519C00016000
SOXL  230519C00016000
SOXL  230519C00020000
SOXL  230519C00020000
SOXL  230519P00008000
SOXL  230519P00011000
SOXL  230519P00011000
SOXL  230519P00011000
SOXL  230519P00011000
SOXL  230519P00012000
SOXL  230519P00012000
SOXL  230519P00012000
SOXL  230519P00012000
SOXL  230519P00013000
SOXL  230519P00013000
SOXL  230519P00015000
SOXL  230602P00009000
SOXL  230602P00013000
SOXL  230602P00014000
SOXL  230818C00014000
SOXL  230818C00014000
SOXL  230818C00015000
SOXL  230818C00015000
SOXL  230818C00025000
SOXL  230818C00025000
SOXL  230818C00025000
SOXL  230818C00025000
SOXL  230818C00025000
SOXL  230818P00014000
SOXL  230818P00014000
SOXL  230818P00015000
SOXL  230818P00015000
SOXL  230818P00016000
SOXL  230818P00016000
SOXL  231117C00018000
SOXL  231117C00023000
SOXL  231117C00023000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00013000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00014000
SOXL  240119C00015000
SOXL  240119C00015000
SOXL  240119C00015000
SOXL  240119C00015000
SOXL  240119C00016000
SOXL  240119C00016000
SOXL  240119C00016000
SOXL  240119C00016000
SOXL  240119C00016000
SOXL  240119C00016000
SOXL  240119C00016000
SOXL  240119C00017000
SOXL  240119C00017000
SOXL  240119C00017000
SOXL  240119C00017000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00018000
SOXL  240119C00019000
SOXL  240119C00019000
SOXL  240119C00019000
SOXL  240119C00019000
SOXL  240119C00019000
SOXL  240119C00019000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00020000
SOXL  240119C00021000
SOXL  240119C00021000
SOXL  240119C00021000
SOXL  240119C00022000
SOXL  240119C00022000
SOXL  240119C00023000
SOXL  240119C00023000
SOXL  240119C00023000
SOXL  240119C00024000
SOXL  240119C00024000
SOXL  240119C00024000
SOXL  240119C00024000
SOXL  240119C00024000
SOXL  240119C00024000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119C00025000
SOXL  240119P00001000
SOXL  240119P00001000
SOXL  240119P00001000
SOXL  240119P00001000
SOXL  240119P00001000
SOXL  240119P00001000
SOXL  240119P00001000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00009000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00010000
SOXL  240119P00011000
SOXL  240119P00011000
SOXL  240119P00011000
SOXL  240119P00011000
SOXL  240119P00012000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00013000
SOXL  240119P00014000
SOXL  240119P00016000
SOXL  240119P00016000
SOXL  240119P00016000
SOXL  240119P00016000
SOXL  240119P00017000
SOXL  240119P00017000
SOXL  240119P00017000
SOXL  240119P00017000
SOXL  240119P00017000
SOXL  240119P00018000
SOXL  240119P00018000
SOXL  240119P00020000
SOXL  240119P00020000
SOXL  240119P00020000
SOXL  240119P00020000
SOXL  240119P00020000
SOXL  240119P00020000
SOXL  240119P00025000
SOXL  240119P00025000
SOXL  240119P00030000
SOXL  240119P00030000
SOXL  250117C00014000
SOXL  250117C00015000
SOXL  250117C00016000
SOXL  250117C00017000
SOXL  250117C00017000
SOXL  250117C00017000
SOXL  250117C00017000
SOXL  250117C00018000
SOXL  250117C00019000
SOXL  250117C00020000
SOXL  250117C00020000
SOXL  250117C00020000
SOXL  250117C00020000
SOXL  250117C00020000
SOXL  250117C00021000
SOXL  250117C00022000
SOXL  250117C00023000
SOXL  250117C00025000
SOXL  250117C00025000
SOXL  250117C00025000
SOXL  250117P00017000
SOXL  250117P00018000
SOXL  250117P00018000
SOXL  250117P00020000
SOXL  250117P00020000
SOXL  250117P00021000
SOXL  250117P00025000
SOXL  250117P00030000
TQQQ  230224C00021000
TQQQ  230224C00021000
TQQQ  230224C00021000
TQQQ  230224C00021000
TQQQ  230224P00021000
TQQQ  230224P00021000
TQQQ  230224P00022000
TQQQ  230224P00022000
TQQQ  230224P00025000
TQQQ  230224P00025000
TQQQ  230224P00026000
TQQQ  230224P00026000
TQQQ  230602P00028000
TQQQ  240119C00023000
TQQQ  240119C00024000
TQQQ  240119C00027000
TQQQ  240119P00018000
TQQQ  240119P00018000
TQQQ  240119P00023000
TQQQ  240119P00024000
TQQQ  250117C00027000
